# Gene	Protein
ENSG00000198888	ENSP00000354687
ENSG00000182541	ENSP00000330470
ENSG00000182541	ENSP00000339916
ENSG00000204611	ENSP00000471000
ENSG00000204611	ENSP00000328722
ENSG00000204611	ENSP00000470077
ENSG00000204611	ENSP00000471140
ENSG00000204611	ENSP00000469126
ENSG00000099949	ENSP00000215739
ENSG00000099949	ENSP00000397247
ENSG00000099949	ENSP00000406466
ENSG00000099949	ENSP00000393765
ENSG00000099949	ENSP00000390836
ENSG00000099949	ENSP00000408789
ENSG00000099949	ENSP00000397252
ENSG00000212710	ENSP00000436900
ENSG00000212710	ENSP00000375220
ENSG00000118402	ENSP00000358831
ENSG00000150712	ENSP00000280285
ENSG00000150712	ENSP00000371577
ENSG00000150712	ENSP00000264934
ENSG00000150712	ENSP00000426028
ENSG00000150712	ENSP00000426912
ENSG00000136378	ENSP00000373472
ENSG00000187922	ENSP00000435948
ENSG00000187922	ENSP00000418491
ENSG00000187922	ENSP00000431726
ENSG00000187922	ENSP00000434410
ENSG00000187922	ENSP00000431930
ENSG00000187922	ENSP00000420564
ENSG00000113273	ENSP00000264914
ENSG00000113273	ENSP00000379455
ENSG00000113273	ENSP00000456339
ENSG00000113273	ENSP00000428611
ENSG00000205642	ENSP00000370420
ENSG00000205642	ENSP00000411785
ENSG00000205642	ENSP00000370417
ENSG00000205642	ENSP00000414780
ENSG00000112299	ENSP00000356905
ENSG00000180660	ENSP00000369251
ENSG00000164458	ENSP00000296946
ENSG00000164458	ENSP00000355836
ENSG00000164458	ENSP00000355841
ENSG00000164458	ENSP00000453512
ENSG00000158987	ENSP00000421684
ENSG00000158987	ENSP00000426081
ENSG00000158987	ENSP00000296859
ENSG00000158987	ENSP00000487439
ENSG00000158987	ENSP00000426910
ENSG00000158987	ENSP00000311419
ENSG00000158987	ENSP00000425772
ENSG00000158987	ENSP00000425389
ENSG00000158987	ENSP00000424574
ENSG00000158987	ENSP00000425891
ENSG00000158987	ENSP00000427102
ENSG00000180871	ENSP00000413686
ENSG00000180871	ENSP00000392348
ENSG00000180871	ENSP00000410506
ENSG00000180871	ENSP00000319635
ENSG00000180871	ENSP00000415148
ENSG00000180871	ENSP00000392698
ENSG00000180871	ENSP00000416815
ENSG00000102468	ENSP00000367959
ENSG00000102468	ENSP00000482708
ENSG00000102468	ENSP00000437737
ENSG00000102468	ENSP00000441861
ENSG00000002330	ENSP00000378040
ENSG00000002330	ENSP00000309103
ENSG00000002330	ENSP00000440575
ENSG00000002330	ENSP00000378039
ENSG00000002330	ENSP00000438975
ENSG00000002330	ENSP00000439202
ENSG00000137077	ENSP00000259607
ENSG00000137077	ENSP00000368069
ENSG00000136688	ENSP00000411639
ENSG00000136688	ENSP00000365672
ENSG00000136688	ENSP00000259205
ENSG00000144031	ENSP00000272421
ENSG00000144031	ENSP00000388883
ENSG00000144031	ENSP00000407004
ENSG00000144031	ENSP00000353796
ENSG00000167965	ENSP00000455642
ENSG00000167965	ENSP00000454698
ENSG00000167965	ENSP00000457870
ENSG00000167965	ENSP00000371888
ENSG00000167965	ENSP00000456405
ENSG00000167965	ENSP00000454629
ENSG00000167965	ENSP00000456063
ENSG00000167965	ENSP00000455850
ENSG00000167965	ENSP00000456944
ENSG00000167965	ENSP00000456046
ENSG00000167965	ENSP00000455475
ENSG00000167965	ENSP00000454235
ENSG00000167965	ENSP00000459612
ENSG00000167965	ENSP00000456076
ENSG00000167965	ENSP00000301724
ENSG00000167965	ENSP00000455458
ENSG00000167965	ENSP00000380313
ENSG00000167965	ENSP00000455046
ENSG00000109606	ENSP00000336741
ENSG00000276761	ENSP00000477799
ENSG00000276761	ENSP00000488869
ENSG00000276761	ENSP00000488038
ENSG00000276761	ENSP00000488629
ENSG00000276761	ENSP00000487854
ENSG00000197343	ENSP00000322363
ENSG00000197343	ENSP00000398872
ENSG00000197343	ENSP00000414007
ENSG00000197343	ENSP00000252713
ENSG00000197343	ENSP00000403500
ENSG00000197343	ENSP00000408555
ENSG00000197343	ENSP00000395799
ENSG00000197343	ENSP00000414969
ENSG00000197343	ENSP00000392980
ENSG00000197343	ENSP00000419135
ENSG00000197343	ENSP00000390295
ENSG00000197343	ENSP00000389260
ENSG00000197343	ENSP00000393750
ENSG00000197343	ENSP00000392244
ENSG00000197343	ENSP00000396396
ENSG00000197343	ENSP00000377718
ENSG00000197343	ENSP00000350530
ENSG00000197343	ENSP00000393876
ENSG00000197343	ENSP00000486262
ENSG00000169629	ENSP00000306637
ENSG00000169629	ENSP00000386511
ENSG00000169629	ENSP00000429923
ENSG00000169629	ENSP00000327486
ENSG00000169629	ENSP00000430052
ENSG00000129667	ENSP00000322775
ENSG00000129667	ENSP00000466867
ENSG00000129667	ENSP00000467468
ENSG00000129667	ENSP00000467549
ENSG00000129667	ENSP00000465632
ENSG00000129667	ENSP00000467677
ENSG00000129667	ENSP00000464942
ENSG00000129667	ENSP00000465531
ENSG00000129667	ENSP00000466029
ENSG00000129667	ENSP00000467971
ENSG00000129667	ENSP00000464975
ENSG00000129667	ENSP00000465990
ENSG00000129667	ENSP00000465124
ENSG00000173908	ENSP00000305263
ENSG00000227804	ENSP00000416060
ENSG00000141446	ENSP00000269214
ENSG00000141446	ENSP00000372763
ENSG00000141446	ENSP00000484873
ENSG00000177943	ENSP00000319388
ENSG00000177943	ENSP00000435513
ENSG00000177943	ENSP00000411339
ENSG00000055957	ENSP00000273283
ENSG00000055957	ENSP00000417340
ENSG00000055957	ENSP00000395836
ENSG00000055957	ENSP00000419957
ENSG00000055957	ENSP00000384589
ENSG00000055957	ENSP00000443847
ENSG00000129009	ENSP00000249842
ENSG00000129009	ENSP00000453884
ENSG00000129009	ENSP00000453105
ENSG00000129009	ENSP00000378550
ENSG00000136235	ENSP00000258733
ENSG00000136235	ENSP00000371420
ENSG00000136235	ENSP00000386476
ENSG00000133812	ENSP00000256190
ENSG00000133812	ENSP00000434620
ENSG00000133812	ENSP00000432643
ENSG00000133812	ENSP00000410478
ENSG00000133812	ENSP00000482806
ENSG00000235068	ENSP00000405041
ENSG00000235068	ENSP00000413622
ENSG00000235068	ENSP00000446815
ENSG00000177051	ENSP00000410007
ENSG00000177051	ENSP00000468336
ENSG00000177051	ENSP00000465591
ENSG00000142661	ENSP00000342689
ENSG00000142661	ENSP00000363557
ENSG00000100490	ENSP00000379176
ENSG00000100490	ENSP00000431449
ENSG00000100490	ENSP00000435044
ENSG00000100490	ENSP00000216378
ENSG00000165006	ENSP00000486574
ENSG00000165006	ENSP00000297661
ENSG00000165006	ENSP00000368484
ENSG00000165006	ENSP00000487222
ENSG00000165006	ENSP00000352541
ENSG00000132561	ENSP00000429977
ENSG00000132561	ENSP00000430221
ENSG00000132561	ENSP00000429010
ENSG00000132561	ENSP00000430487
ENSG00000132561	ENSP00000429622
ENSG00000132561	ENSP00000430396
ENSG00000132561	ENSP00000429042
ENSG00000132561	ENSP00000429825
ENSG00000132561	ENSP00000429256
ENSG00000132561	ENSP00000429885
ENSG00000132561	ENSP00000430358
ENSG00000132561	ENSP00000429354
ENSG00000132561	ENSP00000254898
ENSG00000188612	ENSP00000405965
ENSG00000188612	ENSP00000400886
ENSG00000188612	ENSP00000461997
ENSG00000110025	ENSP00000366452
ENSG00000110025	ENSP00000434778
ENSG00000110025	ENSP00000437277
ENSG00000110025	ENSP00000431690
ENSG00000110025	ENSP00000316410
ENSG00000110025	ENSP00000436023
ENSG00000171388	ENSP00000391800
ENSG00000205846	ENSP00000371505
ENSG00000054148	ENSP00000360724
ENSG00000054148	ENSP00000247665
ENSG00000139433	ENSP00000315263
ENSG00000139433	ENSP00000445919
ENSG00000139433	ENSP00000440136
ENSG00000139433	ENSP00000441537
ENSG00000139433	ENSP00000438128
ENSG00000139433	ENSP00000481582
ENSG00000140067	ENSP00000451802
ENSG00000140067	ENSP00000267594
ENSG00000140067	ENSP00000451678
ENSG00000140067	ENSP00000452393
ENSG00000140067	ENSP00000451445
ENSG00000198930	ENSP00000359314
ENSG00000198930	ENSP00000354898
ENSG00000198930	ENSP00000359310
ENSG00000198930	ENSP00000396520
ENSG00000128833	ENSP00000261839
ENSG00000128833	ENSP00000453641
ENSG00000128833	ENSP00000453517
ENSG00000128833	ENSP00000454064
ENSG00000128833	ENSP00000453514
ENSG00000282269	ENSP00000487830
ENSG00000282269	ENSP00000477689
ENSG00000282269	ENSP00000488385
ENSG00000282269	ENSP00000488607
ENSG00000144655	ENSP00000273153
ENSG00000144655	ENSP00000422532
ENSG00000142615	ENSP00000352639
ENSG00000172940	ENSP00000310241
ENSG00000172940	ENSP00000395106
ENSG00000115020	ENSP00000376038
ENSG00000115020	ENSP00000407692
ENSG00000115020	ENSP00000264380
ENSG00000115020	ENSP00000384356
ENSG00000115020	ENSP00000308715
ENSG00000115020	ENSP00000414477
ENSG00000115020	ENSP00000405736
ENSG00000160219	ENSP00000358588
ENSG00000160219	ENSP00000358581
ENSG00000160219	ENSP00000399588
ENSG00000160219	ENSP00000412258
ENSG00000132478	ENSP00000464893
ENSG00000132478	ENSP00000464953
ENSG00000132478	ENSP00000467849
ENSG00000132478	ENSP00000466431
ENSG00000132478	ENSP00000466054
ENSG00000132478	ENSP00000467726
ENSG00000119537	ENSP00000385083
ENSG00000119537	ENSP00000468203
ENSG00000119537	ENSP00000312939
ENSG00000119537	ENSP00000467962
ENSG00000080910	ENSP00000476677
ENSG00000080910	ENSP00000356385
ENSG00000278437	ENSP00000480208
ENSG00000278437	ENSP00000482535
ENSG00000278437	ENSP00000482062
ENSG00000278437	ENSP00000483649
ENSG00000169764	ENSP00000377939
ENSG00000169764	ENSP00000418619
ENSG00000169764	ENSP00000418375
ENSG00000169764	ENSP00000419548
ENSG00000169764	ENSP00000420793
ENSG00000169764	ENSP00000418179
ENSG00000169764	ENSP00000417286
ENSG00000169764	ENSP00000417801
ENSG00000169764	ENSP00000418206
ENSG00000169764	ENSP00000419019
ENSG00000169764	ENSP00000419551
ENSG00000169764	ENSP00000338703
ENSG00000169764	ENSP00000419442
ENSG00000169764	ENSP00000420131
ENSG00000169764	ENSP00000411803
ENSG00000169764	ENSP00000420760
ENSG00000169764	ENSP00000418642
ENSG00000169764	ENSP00000419335
ENSG00000169764	ENSP00000417358
ENSG00000169764	ENSP00000420342
ENSG00000169764	ENSP00000419238
ENSG00000169764	ENSP00000482043
ENSG00000169764	ENSP00000486008
ENSG00000169764	ENSP00000486332
ENSG00000228607	ENSP00000396304
ENSG00000196600	ENSP00000307443
ENSG00000196600	ENSP00000432242
ENSG00000196600	ENSP00000431235
ENSG00000196600	ENSP00000435614
ENSG00000078124	ENSP00000435733
ENSG00000078124	ENSP00000434480
ENSG00000078124	ENSP00000432109
ENSG00000078124	ENSP00000432379
ENSG00000078124	ENSP00000433368
ENSG00000078124	ENSP00000435048
ENSG00000078124	ENSP00000431149
ENSG00000078124	ENSP00000436252
ENSG00000078124	ENSP00000431504
ENSG00000078124	ENSP00000278544
ENSG00000148136	ENSP00000277216
ENSG00000187758	ENSP00000209668
ENSG00000169059	ENSP00000370479
ENSG00000169059	ENSP00000381713
ENSG00000169059	ENSP00000478811
ENSG00000151364	ENSP00000316482
ENSG00000151364	ENSP00000431155
ENSG00000163701	ENSP00000404916
ENSG00000163701	ENSP00000373325
ENSG00000163701	ENSP00000406076
ENSG00000163701	ENSP00000415701
ENSG00000163701	ENSP00000388086
ENSG00000163701	ENSP00000373326
ENSG00000163701	ENSP00000400768
ENSG00000166503	ENSP00000455388
ENSG00000166503	ENSP00000299633
ENSG00000166503	ENSP00000455425
ENSG00000166503	ENSP00000456699
ENSG00000091137	ENSP00000265715
ENSG00000091137	ENSP00000394760
ENSG00000082269	ENSP00000410768
ENSG00000082269	ENSP00000423785
ENSG00000082269	ENSP00000422406
ENSG00000082269	ENSP00000421505
ENSG00000082269	ENSP00000425101
ENSG00000082269	ENSP00000409201
ENSG00000082269	ENSP00000354913
ENSG00000082269	ENSP00000194672
ENSG00000082269	ENSP00000423307
ENSG00000082269	ENSP00000359510
ENSG00000048649	ENSP00000311513
ENSG00000048649	ENSP00000434509
ENSG00000048649	ENSP00000433603
ENSG00000048649	ENSP00000432022
ENSG00000048649	ENSP00000436728
ENSG00000048649	ENSP00000436408
ENSG00000048649	ENSP00000408844
ENSG00000153815	ENSP00000446100
ENSG00000153815	ENSP00000440401
ENSG00000153815	ENSP00000478272
ENSG00000153815	ENSP00000381120
ENSG00000153815	ENSP00000478736
ENSG00000153815	ENSP00000481511
ENSG00000138496	ENSP00000419506
ENSG00000138496	ENSP00000417664
ENSG00000138496	ENSP00000353512
ENSG00000138496	ENSP00000419001
ENSG00000138496	ENSP00000418894
ENSG00000138496	ENSP00000419626
ENSG00000143183	ENSP00000375975
ENSG00000143183	ENSP00000356856
ENSG00000143183	ENSP00000462588
ENSG00000143183	ENSP00000463951
ENSG00000143183	ENSP00000464127
ENSG00000143183	ENSP00000462300
ENSG00000143183	ENSP00000463105
ENSG00000143183	ENSP00000480514
ENSG00000143183	ENSP00000485789
ENSG00000164500	ENSP00000297001
ENSG00000127564	ENSP00000392855
ENSG00000127564	ENSP00000397739
ENSG00000127564	ENSP00000262300
ENSG00000127564	ENSP00000459880
ENSG00000127564	ENSP00000458943
ENSG00000127564	ENSP00000460868
ENSG00000127564	ENSP00000459123
ENSG00000127564	ENSP00000371675
ENSG00000127564	ENSP00000458545
ENSG00000127564	ENSP00000460598
ENSG00000127564	ENSP00000461330
ENSG00000127564	ENSP00000458842
ENSG00000127564	ENSP00000461628
ENSG00000119421	ENSP00000362873
ENSG00000235692	ENSP00000402553
ENSG00000235692	ENSP00000400152
ENSG00000235692	ENSP00000415678
ENSG00000235692	ENSP00000419351
ENSG00000235692	ENSP00000449925
ENSG00000074181	ENSP00000263388
ENSG00000074181	ENSP00000470661
ENSG00000074181	ENSP00000468879
ENSG00000074181	ENSP00000473138
ENSG00000105492	ENSP00000344064
ENSG00000105492	ENSP00000353071
ENSG00000105492	ENSP00000410679
ENSG00000105492	ENSP00000345907
ENSG00000105492	ENSP00000401502
ENSG00000105492	ENSP00000375674
ENSG00000132330	ENSP00000254663
ENSG00000132330	ENSP00000414165
ENSG00000132330	ENSP00000391361
ENSG00000132330	ENSP00000387162
ENSG00000132330	ENSP00000392517
ENSG00000132330	ENSP00000416344
ENSG00000132330	ENSP00000406710
ENSG00000132330	ENSP00000404473
ENSG00000132330	ENSP00000402078
ENSG00000132330	ENSP00000404444
ENSG00000132330	ENSP00000414053
ENSG00000132330	ENSP00000405907
ENSG00000132330	ENSP00000401401
ENSG00000113272	ENSP00000231198
ENSG00000113272	ENSP00000428387
ENSG00000113272	ENSP00000431090
ENSG00000279051	ENSP00000485102
ENSG00000279051	ENSP00000307734
ENSG00000273884	ENSP00000482971
ENSG00000273884	ENSP00000480375
ENSG00000273884	ENSP00000478021
ENSG00000273884	ENSP00000479345
ENSG00000273884	ENSP00000480252
ENSG00000256162	ENSP00000456026
ENSG00000087074	ENSP00000200453
ENSG00000087074	ENSP00000469239
ENSG00000071127	ENSP00000427687
ENSG00000071127	ENSP00000426725
ENSG00000071127	ENSP00000425481
ENSG00000071127	ENSP00000371889
ENSG00000071127	ENSP00000371890
ENSG00000189326	ENSP00000405210
ENSG00000189326	ENSP00000359535
ENSG00000170873	ENSP00000367256
ENSG00000170873	ENSP00000429064
ENSG00000170873	ENSP00000428685
ENSG00000170873	ENSP00000322804
ENSG00000170873	ENSP00000393606
ENSG00000170873	ENSP00000428319
ENSG00000170873	ENSP00000428348
ENSG00000170873	ENSP00000428145
ENSG00000170873	ENSP00000429752
ENSG00000132467	ENSP00000254803
ENSG00000214827	ENSP00000427132
ENSG00000214827	ENSP00000358488
ENSG00000214827	ENSP00000355058
ENSG00000110777	ENSP00000376786
ENSG00000110777	ENSP00000433527
ENSG00000057149	ENSP00000283752
ENSG00000057149	ENSP00000329498
ENSG00000057149	ENSP00000348795
ENSG00000197937	ENSP00000470590
ENSG00000197937	ENSP00000334146
ENSG00000197937	ENSP00000471712
ENSG00000197937	ENSP00000469338
ENSG00000197937	ENSP00000470499
ENSG00000197937	ENSP00000471825
ENSG00000197937	ENSP00000405218
ENSG00000150783	ENSP00000436893
ENSG00000150783	ENSP00000280358
ENSG00000156973	ENSP00000287600
ENSG00000156973	ENSP00000387108
ENSG00000156973	ENSP00000399098
ENSG00000230031	ENSP00000454944
ENSG00000230031	ENSP00000456953
ENSG00000167461	ENSP00000300935
ENSG00000167461	ENSP00000467501
ENSG00000205978	ENSP00000371994
ENSG00000237671	ENSP00000397103
ENSG00000182798	ENSP00000382884
ENSG00000182798	ENSP00000382883
ENSG00000186815	ENSP00000447806
ENSG00000186815	ENSP00000449560
ENSG00000186815	ENSP00000447569
ENSG00000186815	ENSP00000447073
ENSG00000186815	ENSP00000447263
ENSG00000186815	ENSP00000447181
ENSG00000186815	ENSP00000335300
ENSG00000186815	ENSP00000449944
ENSG00000186815	ENSP00000448083
ENSG00000186815	ENSP00000448704
ENSG00000186815	ENSP00000376350
ENSG00000186815	ENSP00000446767
ENSG00000186815	ENSP00000448561
ENSG00000186815	ENSP00000449564
ENSG00000186815	ENSP00000448010
ENSG00000186815	ENSP00000438125
ENSG00000112787	ENSP00000396160
ENSG00000172568	ENSP00000310594
ENSG00000172568	ENSP00000429434
ENSG00000184163	ENSP00000329137
ENSG00000272398	ENSP00000483985
ENSG00000272398	ENSP00000479895
ENSG00000272398	ENSP00000478302
ENSG00000272398	ENSP00000478460
ENSG00000272398	ENSP00000481841
ENSG00000272398	ENSP00000483838
ENSG00000272398	ENSP00000475625
ENSG00000137094	ENSP00000404079
ENSG00000137094	ENSP00000312517
ENSG00000137094	ENSP00000393749
ENSG00000137094	ENSP00000439217
ENSG00000137094	ENSP00000433640
ENSG00000137094	ENSP00000413684
ENSG00000137094	ENSP00000441999
ENSG00000137094	ENSP00000445536
ENSG00000137094	ENSP00000396332
ENSG00000173585	ENSP00000350256
ENSG00000173585	ENSP00000379292
ENSG00000173585	ENSP00000393267
ENSG00000173585	ENSP00000348260
ENSG00000141428	ENSP00000465517
ENSG00000141428	ENSP00000269194
ENSG00000141428	ENSP00000466400
ENSG00000141428	ENSP00000329492
ENSG00000141428	ENSP00000480486
ENSG00000141428	ENSP00000483334
ENSG00000182287	ENSP00000328789
ENSG00000182287	ENSP00000403498
ENSG00000182287	ENSP00000369645
ENSG00000182287	ENSP00000389474
ENSG00000182287	ENSP00000444957
ENSG00000170537	ENSP00000455041
ENSG00000170537	ENSP00000304710
ENSG00000170537	ENSP00000397081
ENSG00000176472	ENSP00000413956
ENSG00000176472	ENSP00000471083
ENSG00000176472	ENSP00000315870
ENSG00000176472	ENSP00000472578
ENSG00000165169	ENSP00000367844
ENSG00000165169	ENSP00000367841
ENSG00000165169	ENSP00000402695
ENSG00000164074	ENSP00000425434
ENSG00000164074	ENSP00000397229
ENSG00000164074	ENSP00000373447
ENSG00000164074	ENSP00000421129
ENSG00000164074	ENSP00000381937
ENSG00000164074	ENSP00000480015
ENSG00000255072	ENSP00000432688
ENSG00000083807	ENSP00000469512
ENSG00000083807	ENSP00000471065
ENSG00000083807	ENSP00000263093
ENSG00000083807	ENSP00000470368
ENSG00000175093	ENSP00000311609
ENSG00000175093	ENSP00000422034
ENSG00000181143	ENSP00000381008
ENSG00000181143	ENSP00000472883
ENSG00000181143	ENSP00000470885
ENSG00000181143	ENSP00000472781
ENSG00000165675	ENSP00000359973
ENSG00000165675	ENSP00000359965
ENSG00000165675	ENSP00000400304
ENSG00000165675	ENSP00000337146
ENSG00000165675	ENSP00000377890
ENSG00000165675	ENSP00000478608
ENSG00000188816	ENSP00000341108
ENSG00000145088	ENSP00000418374
ENSG00000145088	ENSP00000273668
ENSG00000145088	ENSP00000410708
ENSG00000145088	ENSP00000419552
ENSG00000143632	ENSP00000355645
ENSG00000143632	ENSP00000355644
ENSG00000241779	ENSP00000408577
ENSG00000241779	ENSP00000404312
ENSG00000241779	ENSP00000389565
ENSG00000241779	ENSP00000410328
ENSG00000169715	ENSP00000307706
ENSG00000169715	ENSP00000457516
ENSG00000169715	ENSP00000328137
ENSG00000120686	ENSP00000368970
ENSG00000120686	ENSP00000239878
ENSG00000120686	ENSP00000402378
ENSG00000107020	ENSP00000223864
ENSG00000151876	ENSP00000424750
ENSG00000151876	ENSP00000296812
ENSG00000151876	ENSP00000281623
ENSG00000151876	ENSP00000424991
ENSG00000151876	ENSP00000421749
ENSG00000254004	ENSP00000429803
ENSG00000254004	ENSP00000464964
ENSG00000254004	ENSP00000465834
ENSG00000254004	ENSP00000467219
ENSG00000172831	ENSP00000394452
ENSG00000172831	ENSP00000463641
ENSG00000172831	ENSP00000317842
ENSG00000172831	ENSP00000456167
ENSG00000172831	ENSP00000463166
ENSG00000172831	ENSP00000457721
ENSG00000172831	ENSP00000464620
ENSG00000188620	ENSP00000350549
ENSG00000116497	ENSP00000434933
ENSG00000116497	ENSP00000362575
ENSG00000116497	ENSP00000362574
ENSG00000116497	ENSP00000431921
ENSG00000116497	ENSP00000431940
ENSG00000116497	ENSP00000435856
ENSG00000116497	ENSP00000431432
ENSG00000116497	ENSP00000433456
ENSG00000169064	ENSP00000376519
ENSG00000169064	ENSP00000390232
ENSG00000169064	ENSP00000417678
ENSG00000169064	ENSP00000418861
ENSG00000169064	ENSP00000376517
ENSG00000169064	ENSP00000419264
ENSG00000169064	ENSP00000419307
ENSG00000169064	ENSP00000417088
ENSG00000169064	ENSP00000376520
ENSG00000169064	ENSP00000305065
ENSG00000182256	ENSP00000479113
ENSG00000182256	ENSP00000452244
ENSG00000182256	ENSP00000451862
ENSG00000182256	ENSP00000450976
ENSG00000182256	ENSP00000390708
ENSG00000182256	ENSP00000331912
ENSG00000157827	ENSP00000288670
ENSG00000157827	ENSP00000418959
ENSG00000005249	ENSP00000265717
ENSG00000274254	ENSP00000480720
ENSG00000274185	ENSP00000483846
ENSG00000234776	ENSP00000401498
ENSG00000143297	ENSP00000354691
ENSG00000143297	ENSP00000357173
ENSG00000143297	ENSP00000357172
ENSG00000146802	ENSP00000323068
ENSG00000146802	ENSP00000390696
ENSG00000146802	ENSP00000410307
ENSG00000146802	ENSP00000404253
ENSG00000146802	ENSP00000407373
ENSG00000146802	ENSP00000412462
ENSG00000168883	ENSP00000396854
ENSG00000168883	ENSP00000392911
ENSG00000168883	ENSP00000386572
ENSG00000168883	ENSP00000386864
ENSG00000168883	ENSP00000312981
ENSG00000168883	ENSP00000400690
ENSG00000168883	ENSP00000386803
ENSG00000168883	ENSP00000479885
ENSG00000168883	ENSP00000484024
ENSG00000168883	ENSP00000396133
