# Tissue	Gene Ontology	Gene
natural_killer_cell	GO:0060828	1613
natural_killer_cell	GO:0060828	5716
natural_killer_cell	GO:0060828	5720
natural_killer_cell	GO:0060828	5721
natural_killer_cell	GO:0060828	3728
natural_killer_cell	GO:0060828	4041
natural_killer_cell	GO:0060828	8313
natural_killer_cell	GO:0060828	1855
natural_killer_cell	GO:0060828	1856
natural_killer_cell	GO:0060828	1958
skeletal_muscle	GO:0045843	8531
skeletal_muscle	GO:0045843	652
skeletal_muscle	GO:0045843	859
skeletal_muscle	GO:0045843	9099
skeletal_muscle	GO:0045843	1831
skeletal_muscle	GO:0045843	2539
skeletal_muscle	GO:0045843	10869
skeletal_muscle	GO:0045843	2931
skeletal_muscle	GO:0045843	60485
skeletal_muscle	GO:0045843	93649
skeletal_muscle	GO:0045843	825
skeletal_muscle	GO:0045843	5728
skeletal_muscle	GO:0045843	55553
skeletal_muscle	GO:0045843	22933
skeletal_muscle	GO:0045843	7040
skeletal_muscle	GO:0045843	7048
skeletal_muscle	GO:0045843	7161
skeletal_muscle	GO:0045843	4089
blood	GO:2000181	23213
blood	GO:2000181	183
blood	GO:2000181	350
blood	GO:2000181	356
blood	GO:2000181	387
blood	GO:2000181	576
blood	GO:2000181	889
blood	GO:2000181	9270
blood	GO:2000181	7010
blood	GO:2000181	9475
blood	GO:2000181	1524
blood	GO:2000181	10014
blood	GO:2000181	1969
blood	GO:2000181	5797
blood	GO:2000181	51378
blood	GO:2000181	51738
blood	GO:2000181	2969
blood	GO:2000181	3087
blood	GO:2000181	3202
blood	GO:2000181	3273
blood	GO:2000181	3627
blood	GO:2000181	4303
blood	GO:2000181	4763
blood	GO:2000181	4851
blood	GO:2000181	4879
blood	GO:2000181	5140
blood	GO:2000181	5176
blood	GO:2000181	5196
blood	GO:2000181	5371
blood	GO:2000181	5607
blood	GO:2000181	153090
blood	GO:2000181	5054
blood	GO:2000181	6093
blood	GO:2000181	112744
blood	GO:2000181	6347
blood	GO:2000181	6772
blood	GO:2000181	23166
blood	GO:2000181	7057
blood	GO:2000181	7060
blood	GO:2000181	7075
blood	GO:2000181	154796
muscle	GO:0045843	8531
muscle	GO:0045843	650
muscle	GO:0045843	652
muscle	GO:0045843	859
muscle	GO:0045843	9099
muscle	GO:0045843	9241
muscle	GO:0045843	1831
muscle	GO:0045843	2539
muscle	GO:0045843	10869
muscle	GO:0045843	2931
muscle	GO:0045843	60485
muscle	GO:0045843	93649
muscle	GO:0045843	4089
muscle	GO:0045843	825
muscle	GO:0045843	22933
muscle	GO:0045843	7040
muscle	GO:0045843	7048
muscle	GO:0045843	7161
muscle	GO:0045843	5728
lymphocyte	GO:0070489	100
lymphocyte	GO:0070489	8440
lymphocyte	GO:0070489	301
lymphocyte	GO:0070489	538
lymphocyte	GO:0070489	8740
lymphocyte	GO:0070489	567
lymphocyte	GO:0070489	8767
lymphocyte	GO:0070489	8772
lymphocyte	GO:0070489	602
lymphocyte	GO:0070489	673
lymphocyte	GO:0070489	677
lymphocyte	GO:0070489	678
lymphocyte	GO:0070489	197358
lymphocyte	GO:0070489	841
lymphocyte	GO:0070489	896
lymphocyte	GO:0070489	9093
lymphocyte	GO:0070489	915
lymphocyte	GO:0070489	916
lymphocyte	GO:0070489	920
lymphocyte	GO:0070489	925
lymphocyte	GO:0070489	940
lymphocyte	GO:0070489	942
lymphocyte	GO:0070489	1021
lymphocyte	GO:0070489	1051
lymphocyte	GO:0070489	1139
lymphocyte	GO:0070489	1499
lymphocyte	GO:0070489	149041
lymphocyte	GO:0070489	26191
lymphocyte	GO:0070489	1650
lymphocyte	GO:0070489	1739
lymphocyte	GO:0070489	9935
lymphocyte	GO:0070489	50943
lymphocyte	GO:0070489	1794
lymphocyte	GO:0070489	1803
lymphocyte	GO:0070489	1880
lymphocyte	GO:0070489	1958
lymphocyte	GO:0070489	51176
lymphocyte	GO:0070489	2280
lymphocyte	GO:0070489	27086
lymphocyte	GO:0070489	2534
lymphocyte	GO:0070489	2625
lymphocyte	GO:0070489	10892
lymphocyte	GO:0070489	3146
lymphocyte	GO:0070489	3329
lymphocyte	GO:0070489	6659
lymphocyte	GO:0070489	3383
lymphocyte	GO:0070489	3458
lymphocyte	GO:0070489	581
lymphocyte	GO:0070489	3565
lymphocyte	GO:0070489	3575
lymphocyte	GO:0070489	3593
lymphocyte	GO:0070489	3659
lymphocyte	GO:0070489	3662
lymphocyte	GO:0070489	3683
lymphocyte	GO:0070489	3702
lymphocyte	GO:0070489	3714
lymphocyte	GO:0070489	3932
lymphocyte	GO:0070489	3936
lymphocyte	GO:0070489	3981
lymphocyte	GO:0070489	4088
lymphocyte	GO:0070489	4690
lymphocyte	GO:0070489	4734
lymphocyte	GO:0070489	5316
lymphocyte	GO:0070489	30009
lymphocyte	GO:0070489	2281
lymphocyte	GO:0070489	5530
lymphocyte	GO:0070489	5532
lymphocyte	GO:0070489	5591
lymphocyte	GO:0070489	5618
lymphocyte	GO:0070489	941
lymphocyte	GO:0070489	5663
lymphocyte	GO:0070489	5771
lymphocyte	GO:0070489	5788
lymphocyte	GO:0070489	79576
lymphocyte	GO:0070489	5873
lymphocyte	GO:0070489	5896
lymphocyte	GO:0070489	5971
lymphocyte	GO:0070489	6095
lymphocyte	GO:0070489	79840
lymphocyte	GO:0070489	6194
lymphocyte	GO:0070489	55636
lymphocyte	GO:0070489	80381
lymphocyte	GO:0070489	23210
lymphocyte	GO:0070489	6868
lymphocyte	GO:0070489	23303
lymphocyte	GO:0070489	23308
lymphocyte	GO:0070489	6932
lymphocyte	GO:0070489	7040
lymphocyte	GO:0070489	23598
lymphocyte	GO:0070489	7248
lymphocyte	GO:0070489	6670
lymphocyte	GO:0070489	7292
lymphocyte	GO:0070489	7293
lymphocyte	GO:0070489	7535
lymphocyte	GO:0070489	6777
leukocyte	GO:0002443	182
leukocyte	GO:0002443	602
leukocyte	GO:0002443	8915
leukocyte	GO:0002443	925
leukocyte	GO:0002443	9156
leukocyte	GO:0002443	972
leukocyte	GO:0002443	1054
leukocyte	GO:0002443	1130
leukocyte	GO:0002443	1511
leukocyte	GO:0002443	1512
leukocyte	GO:0002443	1604
leukocyte	GO:0002443	1636
leukocyte	GO:0002443	1739
leukocyte	GO:0002443	50943
leukocyte	GO:0002443	51135
leukocyte	GO:0002443	1991
leukocyte	GO:0002443	51311
leukocyte	GO:0002443	84174
leukocyte	GO:0002443	133396
leukocyte	GO:0002443	3002
leukocyte	GO:0002443	566
leukocyte	GO:0002443	3119
leukocyte	GO:0002443	3329
leukocyte	GO:0002443	3565
leukocyte	GO:0002443	3566
leukocyte	GO:0002443	3569
leukocyte	GO:0002443	3635
leukocyte	GO:0002443	3665
leukocyte	GO:0002443	4436
leukocyte	GO:0002443	2207
leukocyte	GO:0002443	5052
leukocyte	GO:0002443	5272
leukocyte	GO:0002443	5580
leukocyte	GO:0002443	939
leukocyte	GO:0002443	5777
leukocyte	GO:0002443	203068
leukocyte	GO:0002443	55904
leukocyte	GO:0002443	6868
leukocyte	GO:0002443	2625
leukocyte	GO:0071346	199
leukocyte	GO:0071346	115362
leukocyte	GO:0071346	1613
leukocyte	GO:0071346	1906
leukocyte	GO:0071346	3113
leukocyte	GO:0071346	3593
leukocyte	GO:0071346	3965
leukocyte	GO:0071346	4843
leukocyte	GO:0071346	6347
leukocyte	GO:0071346	6348
leukocyte	GO:0071346	6352
leukocyte	GO:0071346	6356
leukocyte	GO:0071346	6359
leukocyte	GO:0071346	6360
leukocyte	GO:0071346	6363
leukocyte	GO:0071346	6369
leukocyte	GO:0071346	6375
leukocyte	GO:0071346	6376
leukocyte	GO:0071346	7098
blood_vessel	GO:0043536	207
blood_vessel	GO:0043536	25865
blood_vessel	GO:0043536	5743
blood_vessel	GO:0043536	284
blood_vessel	GO:0043536	51378
blood_vessel	GO:0043536	51564
blood_vessel	GO:0043536	3315
blood_vessel	GO:0043536	4780
blood_vessel	GO:0043536	5155
blood_vessel	GO:0043536	5335
blood_vessel	GO:0043536	5578
blood_vessel	GO:0043536	5587
blood_vessel	GO:0043536	7040
blood_vessel	GO:0043536	7057
blood_vessel	GO:0043536	7422
leukocyte	GO:0002694	29
leukocyte	GO:0002694	2736
leukocyte	GO:0002694	100
leukocyte	GO:0002694	136
leukocyte	GO:0002694	177
leukocyte	GO:0002694	196
leukocyte	GO:0002694	199
leukocyte	GO:0002694	8399
leukocyte	GO:0002694	8440
leukocyte	GO:0002694	301
leukocyte	GO:0002694	8546
leukocyte	GO:0002694	8600
leukocyte	GO:0002694	8654
leukocyte	GO:0002694	8660
leukocyte	GO:0002694	472
leukocyte	GO:0002694	8740
leukocyte	GO:0002694	8741
leukocyte	GO:0002694	558
leukocyte	GO:0002694	8764
leukocyte	GO:0002694	8767
leukocyte	GO:0002694	8772
leukocyte	GO:0002694	9655
leukocyte	GO:0002694	604
leukocyte	GO:0002694	613
leukocyte	GO:0002694	639
leukocyte	GO:0002694	652
leukocyte	GO:0002694	677
leukocyte	GO:0002694	678
leukocyte	GO:0002694	695
leukocyte	GO:0002694	8915
leukocyte	GO:0002694	8943
leukocyte	GO:0002694	9020
leukocyte	GO:0002694	9092
leukocyte	GO:0002694	9093
leukocyte	GO:0002694	915
leukocyte	GO:0002694	916
leukocyte	GO:0002694	919
leukocyte	GO:0002694	920
leukocyte	GO:0002694	940
leukocyte	GO:0002694	942
leukocyte	GO:0002694	952
leukocyte	GO:0002694	958
leukocyte	GO:0002694	959
leukocyte	GO:0002694	961
leukocyte	GO:0002694	966
leukocyte	GO:0002694	972
leukocyte	GO:0002694	975
leukocyte	GO:0002694	9173
leukocyte	GO:0002694	998
leukocyte	GO:0002694	246778
leukocyte	GO:0002694	1026
leukocyte	GO:0002694	1051
leukocyte	GO:0002694	9308
leukocyte	GO:0002694	1236
leukocyte	GO:0002694	207
leukocyte	GO:0002694	1268
leukocyte	GO:0002694	9466
leukocyte	GO:0002694	1493
leukocyte	GO:0002694	1499
leukocyte	GO:0002694	149041
leukocyte	GO:0002694	1604
leukocyte	GO:0002694	26191
leukocyte	GO:0002694	9846
leukocyte	GO:0002694	26258
leukocyte	GO:0002694	1739
leukocyte	GO:0002694	50943
leukocyte	GO:0002694	9984
leukocyte	GO:0002694	1803
leukocyte	GO:0002694	1840
leukocyte	GO:0002694	1845
leukocyte	GO:0002694	51010
leukocyte	GO:0002694	1880
leukocyte	GO:0002694	10193
leukocyte	GO:0002694	2064
leukocyte	GO:0002694	84174
leukocyte	GO:0002694	10451
leukocyte	GO:0002694	2268
leukocyte	GO:0002694	133396
leukocyte	GO:0002694	149233
leukocyte	GO:0002694	2475
leukocyte	GO:0002694	3146
leukocyte	GO:0002694	84433
leukocyte	GO:0002694	2534
leukocyte	GO:0002694	84524
leukocyte	GO:0002694	10808
leukocyte	GO:0002694	2621
leukocyte	GO:0002694	2624
leukocyte	GO:0002694	27242
leukocyte	GO:0002694	10892
leukocyte	GO:0002694	5819
leukocyte	GO:0002694	11035
leukocyte	GO:0002694	2885
leukocyte	GO:0002694	2934
leukocyte	GO:0002694	2956
leukocyte	GO:0002694	11151
leukocyte	GO:0002694	10062
leukocyte	GO:0002694	3071
leukocyte	GO:0002694	921
leukocyte	GO:0002694	3111
leukocyte	GO:0002694	3113
leukocyte	GO:0002694	3119
leukocyte	GO:0002694	11326
leukocyte	GO:0002694	3142
leukocyte	GO:0002694	3162
leukocyte	GO:0002694	3280
leukocyte	GO:0002694	3329
leukocyte	GO:0002694	148022
leukocyte	GO:0002694	3398
leukocyte	GO:0002694	572
leukocyte	GO:0002694	3440
leukocyte	GO:0002694	3458
leukocyte	GO:0002694	3481
leukocyte	GO:0002694	1948
leukocyte	GO:0002694	3553
leukocyte	GO:0002694	3558
leukocyte	GO:0002694	3559
leukocyte	GO:0002694	3565
leukocyte	GO:0002694	3566
leukocyte	GO:0002694	3569
leukocyte	GO:0002694	3572
leukocyte	GO:0002694	3575
leukocyte	GO:0002694	3586
leukocyte	GO:0002694	3593
leukocyte	GO:0002694	3600
leukocyte	GO:0002694	3624
leukocyte	GO:0002694	3635
leukocyte	GO:0002694	3659
leukocyte	GO:0002694	3662
leukocyte	GO:0002694	3707
leukocyte	GO:0002694	3718
leukocyte	GO:0002694	6095
leukocyte	GO:0002694	3932
leukocyte	GO:0002694	3956
leukocyte	GO:0002694	3958
leukocyte	GO:0002694	3965
leukocyte	GO:0002694	4067
leukocyte	GO:0002694	4208
leukocyte	GO:0002694	4282
leukocyte	GO:0002694	4332
leukocyte	GO:0002694	6693
leukocyte	GO:0002694	29102
leukocyte	GO:0002694	29108
leukocyte	GO:0002694	29126
leukocyte	GO:0002694	4602
leukocyte	GO:0002694	201294
leukocyte	GO:0002694	4690
leukocyte	GO:0002694	2150
leukocyte	GO:0002694	4773
leukocyte	GO:0002694	8993
leukocyte	GO:0002694	4860
leukocyte	GO:0002694	5621
leukocyte	GO:0002694	2205
leukocyte	GO:0002694	2207
leukocyte	GO:0002694	5058
leukocyte	GO:0002694	5062
leukocyte	GO:0002694	5074
leukocyte	GO:0002694	5170
leukocyte	GO:0002694	2241
leukocyte	GO:0002694	54440
leukocyte	GO:0002694	5290
leukocyte	GO:0002694	5295
leukocyte	GO:0002694	79155
leukocyte	GO:0002694	30009
leukocyte	GO:0002694	5573
leukocyte	GO:0002694	5585
leukocyte	GO:0002694	5588
leukocyte	GO:0002694	5590
leukocyte	GO:0002694	2302
leukocyte	GO:0002694	939
leukocyte	GO:0002694	941
leukocyte	GO:0002694	5724
leukocyte	GO:0002694	5771
leukocyte	GO:0002694	5777
leukocyte	GO:0002694	5781
leukocyte	GO:0002694	5788
leukocyte	GO:0002694	79576
leukocyte	GO:0002694	5879
leukocyte	GO:0002694	5880
leukocyte	GO:0002694	5896
leukocyte	GO:0002694	5914
leukocyte	GO:0002694	6347
leukocyte	GO:0002694	6352
leukocyte	GO:0002694	6363
leukocyte	GO:0002694	6375
leukocyte	GO:0002694	6461
leukocyte	GO:0002694	22914
leukocyte	GO:0002694	22976
leukocyte	GO:0002694	6647
leukocyte	GO:0002694	6654
leukocyte	GO:0002694	6708
leukocyte	GO:0002694	6714
leukocyte	GO:0002694	6778
leukocyte	GO:0002694	64127
leukocyte	GO:0002694	6813
leukocyte	GO:0002694	6845
leukocyte	GO:0002694	6850
leukocyte	GO:0002694	6863
leukocyte	GO:0002694	6885
leukocyte	GO:0002694	23308
leukocyte	GO:0002694	80762
leukocyte	GO:0002694	7037
leukocyte	GO:0002694	7040
leukocyte	GO:0002694	7048
leukocyte	GO:0002694	7057
leukocyte	GO:0002694	7070
leukocyte	GO:0002694	7099
leukocyte	GO:0002694	7128
leukocyte	GO:0002694	23529
leukocyte	GO:0002694	80381
leukocyte	GO:0002694	7186
leukocyte	GO:0002694	7189
leukocyte	GO:0002694	7292
leukocyte	GO:0002694	7293
leukocyte	GO:0002694	7374
leukocyte	GO:0002694	7409
leukocyte	GO:0002694	7468
leukocyte	GO:0002694	7494
leukocyte	GO:0002694	7525
leukocyte	GO:0002694	7535
leukocyte	GO:0002694	2625
leukocyte	GO:0002694	1960
leukocyte	GO:0002694	56940
leukocyte	GO:0002694	6777
leukocyte	GO:0002694	114548
leukocyte	GO:0002694	114609
leukocyte	GO:0002694	282618
embryo	GO:0001892	405
embryo	GO:0001892	1051
embryo	GO:0001892	1437
embryo	GO:0001892	1956
embryo	GO:0001892	2034
embryo	GO:0001892	2186
embryo	GO:0001892	2624
embryo	GO:0001892	3091
embryo	GO:0001892	3297
embryo	GO:0001892	5311
embryo	GO:0001892	5155
embryo	GO:0001892	5310
embryo	GO:0001892	5469
embryo	GO:0001892	6670
embryo	GO:0001892	7942
natural_killer_cell	GO:0016055	55366
natural_killer_cell	GO:0016055	57447
natural_killer_cell	GO:0016055	8312
natural_killer_cell	GO:0016055	324
natural_killer_cell	GO:0016055	331
natural_killer_cell	GO:0016055	387
natural_killer_cell	GO:0016055	409
natural_killer_cell	GO:0016055	8613
natural_killer_cell	GO:0016055	6591
natural_killer_cell	GO:0016055	4040
natural_killer_cell	GO:0016055	4609
natural_killer_cell	GO:0016055	2625
natural_killer_cell	GO:0016055	6794
natural_killer_cell	GO:0016055	6259
natural_killer_cell	GO:0016055	7320
natural_killer_cell	GO:0016055	23236
natural_killer_cell	GO:0016055	2782
natural_killer_cell	GO:0016055	6885
natural_killer_cell	GO:0016055	8945
natural_killer_cell	GO:0016055	6907
natural_killer_cell	GO:0016055	30851
natural_killer_cell	GO:0016055	1499
natural_killer_cell	GO:0016055	2932
natural_killer_cell	GO:0016055	1857
natural_killer_cell	GO:0016055	998
natural_killer_cell	GO:0016055	1001
natural_killer_cell	GO:0016055	9368
natural_killer_cell	GO:0016055	6934
natural_killer_cell	GO:0016055	5494
natural_killer_cell	GO:0016055	5530
natural_killer_cell	GO:0016055	5532
natural_killer_cell	GO:0016055	1500
natural_killer_cell	GO:0016055	83439
natural_killer_cell	GO:0016055	8452
natural_killer_cell	GO:0016055	5663
natural_killer_cell	GO:0016055	5682
natural_killer_cell	GO:0016055	5683
natural_killer_cell	GO:0016055	5692
natural_killer_cell	GO:0016055	5716
natural_killer_cell	GO:0016055	5720
natural_killer_cell	GO:0016055	5721
natural_killer_cell	GO:0016055	5728
natural_killer_cell	GO:0016055	56998
natural_killer_cell	GO:0016055	4041
natural_killer_cell	GO:0016055	5879
natural_killer_cell	GO:0016055	5916
natural_killer_cell	GO:0016055	23043
natural_killer_cell	GO:0016055	8313
natural_killer_cell	GO:0016055	1855
natural_killer_cell	GO:0016055	1856
natural_killer_cell	GO:0016055	10076
natural_killer_cell	GO:0016055	8861
natural_killer_cell	GO:0016055	4088
embryo	GO:0001843	8289
embryo	GO:0001843	585
embryo	GO:0001843	652
embryo	GO:0001843	8915
embryo	GO:0001843	10959
embryo	GO:0001843	9968
embryo	GO:0001843	1856
embryo	GO:0001843	10522
embryo	GO:0001843	51684
embryo	GO:0001843	7249
embryo	GO:0001843	2648
embryo	GO:0001843	4040
embryo	GO:0001843	29072
embryo	GO:0001843	5566
embryo	GO:0001843	5727
embryo	GO:0001843	54910
embryo	GO:0001843	5898
embryo	GO:0001843	5914
embryo	GO:0001843	5916
embryo	GO:0001843	55081
embryo	GO:0001843	6491
embryo	GO:0001843	6497
embryo	GO:0001843	7040
embryo	GO:0001843	23513
embryo	GO:0001843	7189
embryo	GO:0001843	7248
embryo	GO:0001843	23654
embryo	GO:0001843	7408
embryo	GO:0001843	7976
embryo	GO:0001843	8092
placenta	GO:0060674	8289
placenta	GO:0060674	207
placenta	GO:0060674	9021
placenta	GO:0060674	10959
placenta	GO:0060674	26259
placenta	GO:0060674	3280
placenta	GO:0060674	3516
placenta	GO:0060674	3696
placenta	GO:0060674	3726
placenta	GO:0060674	5311
placenta	GO:0060674	3491
placenta	GO:0060674	5310
placenta	GO:0060674	5333
placenta	GO:0060674	5594
placenta	GO:0060674	5604
placenta	GO:0060674	113026
placenta	GO:0060674	7026
placenta	GO:0060674	64783
placenta	GO:0060674	7472
blood_vessel	GO:0019229	147
blood_vessel	GO:0019229	148
blood_vessel	GO:0019229	183
blood_vessel	GO:0019229	207
blood_vessel	GO:0019229	659
blood_vessel	GO:0019229	857
blood_vessel	GO:0019229	1636
blood_vessel	GO:0019229	5743
blood_vessel	GO:0019229	1889
blood_vessel	GO:0019229	1906
blood_vessel	GO:0019229	59272
blood_vessel	GO:0019229	1956
blood_vessel	GO:0019229	2149
blood_vessel	GO:0019229	2702
blood_vessel	GO:0019229	3383
blood_vessel	GO:0019229	2266
blood_vessel	GO:0019229	54795
blood_vessel	GO:0019229	5724
blood_vessel	GO:0019229	80005
blood_vessel	GO:0019229	6915
brain	GO:0022029	5649
brain	GO:0022029	1524
brain	GO:0022029	1812
brain	GO:0022029	1956
brain	GO:0022029	10371
brain	GO:0022029	2258
brain	GO:0022029	1813
brain	GO:0022029	85458
brain	GO:0022029	8829
brain	GO:0022029	200894
brain	GO:0022029	5194
brain	GO:0022029	5454
brain	GO:0022029	5663
brain	GO:0022029	5879
brain	GO:0022029	120892
brain	GO:0022029	6387
brain	GO:0022029	170302
brain	GO:0022029	6722
brain	GO:0022029	7143
brain	GO:0022029	27185
brain	GO:0022029	81565
brain	GO:0022029	57142
leukocyte	GO:0002761	8451
leukocyte	GO:0002761	8473
leukocyte	GO:0002761	8600
leukocyte	GO:0002761	1435
leukocyte	GO:0002761	8772
leukocyte	GO:0002761	632
leukocyte	GO:0002761	677
leukocyte	GO:0002761	714
leukocyte	GO:0002761	841
leukocyte	GO:0002761	861
leukocyte	GO:0002761	1021
leukocyte	GO:0002761	1051
leukocyte	GO:0002761	7030
leukocyte	GO:0002761	1230
leukocyte	GO:0002761	1385
leukocyte	GO:0002761	1499
leukocyte	GO:0002761	9935
leukocyte	GO:0002761	51176
leukocyte	GO:0002761	10221
leukocyte	GO:0002761	10272
leukocyte	GO:0002761	2353
leukocyte	GO:0002761	149233
leukocyte	GO:0002761	2475
leukocyte	GO:0002761	27086
leukocyte	GO:0002761	10766
leukocyte	GO:0002761	2624
leukocyte	GO:0002761	2778
leukocyte	GO:0002761	3059
leukocyte	GO:0002761	8737
leukocyte	GO:0002761	3398
leukocyte	GO:0002761	3458
leukocyte	GO:0002761	3565
leukocyte	GO:0002761	3593
leukocyte	GO:0002761	3624
leukocyte	GO:0002761	3635
leukocyte	GO:0002761	3665
leukocyte	GO:0002761	3725
leukocyte	GO:0002761	4067
leukocyte	GO:0002761	4286
leukocyte	GO:0002761	4609
leukocyte	GO:0002761	4763
leukocyte	GO:0002761	4830
leukocyte	GO:0002761	4831
leukocyte	GO:0002761	4254
leukocyte	GO:0002761	5196
leukocyte	GO:0002761	5295
leukocyte	GO:0002761	5578
leukocyte	GO:0002761	5771
leukocyte	GO:0002761	5914
leukocyte	GO:0002761	5925
leukocyte	GO:0002761	161882
leukocyte	GO:0002761	6348
leukocyte	GO:0002761	55904
leukocyte	GO:0002761	22985
leukocyte	GO:0002761	6886
leukocyte	GO:0002761	80762
leukocyte	GO:0002761	7071
leukocyte	GO:0002761	7098
leukocyte	GO:0002761	7099
leukocyte	GO:0002761	7124
leukocyte	GO:0002761	7189
leukocyte	GO:0002761	56998
natural_killer_cell	GO:0007173	8440
natural_killer_cell	GO:0007173	6464
natural_killer_cell	GO:0007173	2549
natural_killer_cell	GO:0007173	6714
natural_killer_cell	GO:0007173	9655
natural_killer_cell	GO:0007173	6868
natural_killer_cell	GO:0007173	2885
natural_killer_cell	GO:0007173	868
natural_killer_cell	GO:0007173	7040
natural_killer_cell	GO:0007173	5290
natural_killer_cell	GO:0007173	3265
natural_killer_cell	GO:0007173	5335
natural_killer_cell	GO:0007173	9564
natural_killer_cell	GO:0007173	5747
natural_killer_cell	GO:0007173	5781
natural_killer_cell	GO:0007173	5829
natural_killer_cell	GO:0007173	3845
natural_killer_cell	GO:0007173	1956
natural_killer_cell	GO:0007173	51196
blood	GO:0043114	29
blood	GO:0043114	133
blood	GO:0043114	613
blood	GO:0043114	7010
blood	GO:0043114	9353
blood	GO:0043114	284
blood	GO:0043114	566
blood	GO:0043114	3579
blood	GO:0043114	4879
blood	GO:0043114	5139
blood	GO:0043114	5795
blood	GO:0043114	6714
blood	GO:0043114	7040
blood	GO:0043114	7082
blood	GO:0043114	7525
blood	GO:0043114	56998
leukocyte	GO:0002223	8454
leukocyte	GO:0002223	8517
leukocyte	GO:0002223	23291
leukocyte	GO:0002223	8915
leukocyte	GO:0002223	8945
leukocyte	GO:0002223	9252
leukocyte	GO:0002223	1147
leukocyte	GO:0002223	1387
leukocyte	GO:0002223	10197
leukocyte	GO:0002223	10213
leukocyte	GO:0002223	84433
leukocyte	GO:0002223	2534
leukocyte	GO:0002223	10892
leukocyte	GO:0002223	3265
leukocyte	GO:0002223	3551
leukocyte	GO:0002223	3845
leukocyte	GO:0002223	2033
leukocyte	GO:0002223	4067
leukocyte	GO:0002223	4790
leukocyte	GO:0002223	4792
leukocyte	GO:0002223	2207
leukocyte	GO:0002223	5058
leukocyte	GO:0002223	5062
leukocyte	GO:0002223	5170
leukocyte	GO:0002223	5336
leukocyte	GO:0002223	5566
leukocyte	GO:0002223	5568
leukocyte	GO:0002223	5580
leukocyte	GO:0002223	5682
leukocyte	GO:0002223	5683
leukocyte	GO:0002223	5692
leukocyte	GO:0002223	5693
leukocyte	GO:0002223	5696
leukocyte	GO:0002223	5701
leukocyte	GO:0002223	5702
leukocyte	GO:0002223	5704
leukocyte	GO:0002223	5705
leukocyte	GO:0002223	5716
leukocyte	GO:0002223	5720
leukocyte	GO:0002223	5721
leukocyte	GO:0002223	5894
leukocyte	GO:0002223	5970
leukocyte	GO:0002223	5971
leukocyte	GO:0002223	6500
leukocyte	GO:0002223	22914
leukocyte	GO:0002223	6714
leukocyte	GO:0002223	23118
leukocyte	GO:0002223	6850
leukocyte	GO:0002223	6885
leukocyte	GO:0002223	7189
leukocyte	GO:0002223	64581
leukocyte	GO:0002223	7321
leukocyte	GO:0002223	7322
leukocyte	GO:0002223	7334
leukocyte	GO:0002223	7335
leukocyte	GO:0002223	64170
lymphocyte	GO:0050670	100
lymphocyte	GO:0050670	196
lymphocyte	GO:0050670	8440
lymphocyte	GO:0050670	301
lymphocyte	GO:0050670	8654
lymphocyte	GO:0050670	8660
lymphocyte	GO:0050670	472
lymphocyte	GO:0050670	8767
lymphocyte	GO:0050670	8772
lymphocyte	GO:0050670	604
lymphocyte	GO:0050670	639
lymphocyte	GO:0050670	652
lymphocyte	GO:0050670	9093
lymphocyte	GO:0050670	916
